id,lat,lon,operador,color,recogida,ref,nombre,direccion,barrio,ciudad,cp,provincia
10573533792,43.189002,0.236678,Correos,,Mo-Fr 15:30; Sa 12:00; Su off,,,Rue du Gabastou,,Tournay,65190,Occitania
10574304109,36.601622,-4.549165,Correos,,Mo-Fr 13:00,,,"Avenida del Pacífico, Arroyo de la Miel",Arroyo de la Miel,Torrequebrada,29631,Málaga
10576633654,43.325461,3.041337,Correos,,,,,Cours Belfort,,Capestang,34310,Occitania
10578142044,39.080913,-0.593554,Correos,,,,,Avenida del Júcar,,Antella,46266,Valencia
10580427782,38.535774,-0.152896,Correos,,Mo-Fr 13:00,,,"Calle Tibi, Poniente",Poniente,Benidorm,03509,Alicante
10584407381,36.014069,-5.604958,Correos,,Mo-Fr 13:00,,,"Avenida de Andalucía, 28 de Febrero",28 de Febrero,Tarifa,11380,Cádiz
10587419019,41.353866,2.108604,Correos,,,,,"Travessia Industrial, Bellvitge",Bellvitge,l'Hospitalet de Llobregat,08907,Barcelona
10591995868,42.090448,-0.776101,Correos,,,,,Calle Iglesia,,Marracos,,Zaragoza
10594271991,43.206579,1.085788,Correos,,,,,Boulevard Jean Jaurès,,Cazères,31220,Occitania
10600481353,43.171057,-2.4086,Correos,,,,,"Errekalde 29, San Andres",San Andres,Placencia de las Armas,20590,Guipúzcoa
10600481354,43.176708,-2.413937,Correos,,,,,Gabolats kalea 28,,Placencia de las Armas,20590,Guipúzcoa
10604434713,41.482389,2.316612,Correos,,,,,"Carrer d'Itàlia, Ocata",Ocata,el Masnou,08320,Barcelona
10604823694,41.484364,2.324646,Correos,,,,,"Carrer Ciutat Vila Jardí, Santa Madrona",Santa Madrona,el Masnou,08320,Barcelona
10606258405,28.122829,-15.425142,Correos,,,,,"Joaquín Blanco Torrent, Ciudad Jardin",Ciudad Jardin,Las Palmas de Gran Canaria,35005,Las Palmas
10606624378,28.466977,-16.275869,Correos,,,,,"Calle Eladio Roca y Salazar, Villa Ascensión",Villa Ascensión,Santa Cruz de Tenerife,38008,Santa Cruz de Tenerife
10612996579,43.363463,-5.86095,Correos,,,,,"Calle de la Argañosa, Argañosa",Argañosa,Oviedo,33005,Asturias
10617600256,43.33338,-1.743204,Correos,,,,,Plazaldeko bidea,,Biriatu,64700,Nueva Aquitania
10621222005,41.177183,-8.608538,Correos,,,,,"Rua Conde de Avranches, Paranhos",Paranhos,Oporto,4200-022,
10629357358,41.140164,1.114625,Correos,,,,,"Avinguda del Mediterrani, Juroca",Juroca,Reus,43205,Tarragona
10630726305,36.814848,-2.227395,Correos,,,,,AL-3201,,Almería,04150,Almería
10635898007,42.576285,-2.846833,Correos,,,,,Calle Victor Pradera,,Haro,26200,La Rioja
10636110531,41.150393,1.111105,Correos,,Mo-Fr 13:00,,,"Avinguda de Pere el Cerimoniós, Carrilet",Carrilet,Reus,43201,Tarragona
10641433588,43.666659,1.194393,Correos,,Mo-Sa 09:00,,,Place de la Halle,,Lévignac,31530,Occitania
10647186922,42.633627,0.218806,Correos,,Mo-Fr 13:00,,,Plaza Mayor 1,,Bielsa,22350,Huesca
10650062512,42.920378,-1.969394,Correos,,,,,Calle del Rio,,Huarte-Araquil,31840,Navarra
10651332224,41.932552,-0.166459,Correos,,,,,Calle Rio Alcanadre,,Huerto,22212,Huesca
10657845300,39.413264,-7.352179,Correos,,,,,Avenida 25 de Abril,,Marvão,7330-251,
10659236178,41.818937,-3.842728,Correos,,,,,Calle del Cementerio,,Terradillos de Esgueva,09442,Burgos
10665611200,37.929866,-0.735045,Correos,,,,,"Plaza Mayor, Playa Flamenca II",Playa Flamenca II,Orihuela,03189,Alicante
10676857840,38.407435,-0.423221,Correos,,,,,"Camí dels Pous de la Vinya, Villaportes",Villaportes,San Juan de Alicante,03550,Alicante
10677166568,43.698107,-1.037735,Correos,,,,,Rue d'Aspremont,,Dax,40100,Nueva Aquitania
10680282308,43.60931,3.888689,Correos,,Mo-Fr 09:00; Sa 08:00,,,"Boulevard d'Antigone, Centre",Centre,Montpellier,34064,Occitania
10684006987,37.207968,-6.925847,Correos,,,,,HU-3201,,Palos de la Frontera,21819,Huelva
10691200209,41.142508,1.108793,Correos,,,,,"Carrer del Pintor Fuster, Ferrer",Ferrer,Reus,43205,Tarragona
10691302073,41.159525,1.111457,Correos,,,,,"Carrer de Dom Bosco, Muralla",Muralla,Reus,43201,Tarragona
10692627408,37.392246,-5.981105,Correos,,Mo-Fr 17:00,,,"Calle Gonzalo Bilbao, Nervión",Nervión,Sevilla,41018,Sevilla
10693643352,36.864976,-4.232906,Correos,,,,,Carretera de Riogordo a Comares,,Cútar,29195,Málaga
10695165132,41.679814,2.288168,Correos,,,,,Avinguda de l'Onze de Setembre,,la Garriga,08530,Barcelona
10695175188,41.681677,2.286315,Correos,,Mo-Fr 13:00,,,Carrer dels Banys,,la Garriga,08530,Barcelona
10695219259,41.685373,2.285852,Correos,,,,,Plaça de l'Església 5,,la Garriga,08530,Barcelona
10697592119,40.232743,0.271982,Correos,,,,,Calle del Canaret,,Alcossebre,12579,Castellón
10697679906,37.181853,-3.600559,Correos,,Mo-Fr 13:00,,,"Calle Tinajilla, Barrio del Boquerón",Barrio del Boquerón,Granada,18001,Granada
10698210385,43.248237,-2.885567,Correos,,,,,"Avenida San Antonio, Kukullaga",Kukullaga,Echevarri,48450,Vizcaya
10698887714,41.391361,2.168424,Correos,,Mo-Fr 13:00,,,"Carrer de la Diputació, l'Eixample",l'Eixample,Barcelona,08013,Barcelona
10699203243,37.405442,-5.942919,Correos,,,,,"Calle Fernando Zobel, Distrito Este-Alcosa-Torreblanca",Distrito Este-Alcosa-Torreblanca,Sevilla,41016,Sevilla
10699822405,36.71618,-4.423137,Correos,,Mo-Fr 13:00,,,"Calle Tomás Heredia, Ensanche Centro",Ensanche Centro,Málaga,29001,Málaga
10699958665,42.788039,0.477457,Correos,,09:30,,,Route des Agudes,,Gouaux-de-Larboust,31110,Occitania
10702130506,38.980151,1.305539,Correos,,,,,Carrer de Ramón y Cajal,,Sant Antoni de Portmany,07820,Islas Baleares
10702130605,38.906129,1.424375,Correos,,,,,"Carrer de Galícia, Dalt Vila",Dalt Vila,Ibiza,07800,Islas Baleares
10702609102,43.202323,1.068423,Correos,,Mo-Sa 09:00,,,Rue du Château 3,,Palaminy,31220,Occitania
10711040717,42.564348,2.868987,Correos,,Mo-Sa 09:00,,,"Avenue de la Gare, Les Jardins de Bacchus",Les Jardins de Bacchus,Banyuls-dels-Aspres,66300,Occitania
10711040728,42.56718,2.86372,Correos,,,,,"Rue des Garrigues, Les Jardins de Lucie",Les Jardins de Lucie,Banyuls-dels-Aspres,66300,Occitania
10711194428,43.253074,2.365631,Correos,,Mo-Fr 15:30; Sa 08:00,,,Boulevard de la Mairie,,Villemoustaussou,11620,Occitania
10712951471,43.165958,-2.628396,Correos,,,,,"Antso Estegiz zumardia, San Fausto",San Fausto,Durango,48200,Vizcaya
10717552530,40.492954,-7.950952,Correos,,,,,Rua Nova,,Carregal do Sal,,
10718946298,36.734147,-5.164864,Correos,,Mo-Fr 13:00,,,Plaza Ruedo Alameda,,Ronda,29400,Málaga
10720916454,42.684783,2.84959,Correos,,,,,"Rue d'Alicante, Saint-Charles",Saint-Charles,Perpiñán,66945,Occitania
10726166010,38.866601,-7.209052,Correos,,,,,"Mato da Boavista, Bairro da Abóboda",Bairro da Abóboda,Elvas,7350-422,
10726999974,38.058797,-8.793456,Correos,,11:00,,,"Rua da Fonte do Cortiço, Bairro da Atalaia",Bairro da Atalaia,Santo André,7500-110,
10731046930,36.713677,-5.246441,Correos,,,,,"MA-8400, Estación Benaoján-Montejaque",Estación Benaoján-Montejaque,Benaoján,29370,Málaga
10733809745,43.333509,3.137412,Correos,,,,,Rue de Vénus,,Montady,34310,Occitania
10739495192,40.898131,-8.488834,Correos,,,,,Rua Camilo Castelo Branco,,São João da Madeira,3700-169,
10740306363,42.457786,-3.469656,Correos,,,,,Plaza Mayor,,Monasterio de Rodilla,09292,Burgos
10742034826,43.162463,-1.237308,Correos,,Mo-Sa 09:00,,,Rue de l'Église,,San Juan de Pie de Puerto,64220,Nueva Aquitania
10743078388,41.147412,1.107217,Correos,,,,,"Carrer del Monestir de Poblet, Monestirs",Monestirs,Reus,43205,Tarragona
10743697194,42.694155,2.872144,Correos,,,,,"Rue Pascal-Marie Agasse, Saint-Assiscle",Saint-Assiscle,Perpiñán,66020,Occitania
10744013485,40.291388,-3.740977,Correos,,,,,"Senda de Mafalda, Buenavista",Buenavista,Getafe,28905,Comunidad de Madrid
10745286648,38.061441,-8.781436,Correos,,10:00,,,"Rua dos Estudantes, Bairro do Liceu",Bairro do Liceu,Santo André,7500-160,
10745286649,38.057912,-8.781637,Correos,,10:00,,,"Praceta da Abrigada, Bairro do Porto Velho",Bairro do Porto Velho,Santo André,7500-200,
10745286650,38.055032,-8.786052,Correos,,15:00,,,"Avenida de Sines, Bairro das Flores",Bairro das Flores,Santo André,7500-220,
10745286651,38.053332,-8.78026,Correos,,10:00,,,"Rua do Sobreiro, Bairro do Pinhal",Bairro do Pinhal,Santo André,7500-180,
10748386754,37.3485,-3.163926,Correos,,,,,Avenida de la Estación,,Benalúa,18510,Granada
10749062113,43.165239,-1.194341,Correos,,Mo-Fr 15:15; Sa 10:15,,,Route du Bourg,,Saint-Jean-le-Vieux,64220,Nueva Aquitania
10749236795,41.116291,1.246448,Correos,,,,,"Carrer Ramón y Cajal, els Quatre Garrofers",els Quatre Garrofers,Tarragona,43001,Tarragona
10749250031,40.28556,-3.755393,Correos,,,,,"Calle Islas Canarias, Buenavista",Buenavista,Getafe,28905,Comunidad de Madrid
10749509620,40.299965,-3.753458,Correos,,,,,"Avenida Manuel Azaña, Buenavista",Buenavista,Getafe,28905,Comunidad de Madrid
10752405995,41.157803,1.11589,Correos,,,,,"Carrer de l'Albiol, Horts de Miró",Horts de Miró,Reus,43201,Tarragona
10754844210,41.712237,-3.987105,Correos,,,,,BU-P-1101,,Pedrosa de Duero,09314,Burgos
10757180713,37.402492,-5.94039,Correos,,,,,"Calle Cueva de la Pileta, Distrito Este-Alcosa-Torreblanca",Distrito Este-Alcosa-Torreblanca,Sevilla,41016,Sevilla
10763515984,43.64413,-1.43277,Correos,,,,,"Boulevard du Docteur Junqua, Pont de la Halle",Pont de la Halle,Capbreton,40130,Nueva Aquitania
10763631911,43.622716,1.286115,Correos,,Mo-Fr 09:30; Sa 08:00,,,Route de Mondonville,,Pibrac,31820,Occitania
10770199006,41.422587,2.178643,Correos,,,,,"Passeig de Maragall, Horta-Guinardó",Horta-Guinardó,Barcelona,08041,Barcelona
10770255707,41.155153,1.109161,Correos,,,,,"Plaça del Mercadal 16, Casc Antic",Casc Antic,Reus,43201,Tarragona
10775441734,28.129177,-17.292479,Correos,,Mo-Fr,,,CV-18,,Valle Gran Rey,38840,Santa Cruz de Tenerife
10775538915,41.156076,1.101465,Correos,,,,,"Avinguda del Doctor Vilaseca, els Poetes",els Poetes,Reus,43202,Tarragona
10776032828,41.540301,2.43526,Correos,,,,,"Plaça de Granollers, Via Europa",Via Europa,Mataró,08302,Barcelona
10778059432,41.537384,2.431538,Correos,,,,,"Carrer de Matheu Domènec, Peramàs",Peramàs,Mataró,08303,Barcelona
10778875064,36.012958,-5.601942,Correos,,,,,"Calle Privilegios, Barriada de Antonio Ordoñez",Barriada de Antonio Ordoñez,Tarifa,11380,Cádiz
10779327307,41.460948,2.174804,Correos,,,,,"Carrer del Pedraforca, Nou Barris",Nou Barris,Barcelona,08033,Barcelona
10779621733,42.526355,2.9032,Correos,,Mo-Fr 11:00; Sa 09:00,,,"Carrer de la Marinada, Résidence Sant Cristau",Résidence Sant Cristau,Villelongue-dels-Monts,66740,Occitania
10780257345,43.612453,1.45145,Correos,,Mo-Fr 12:00; Sa 09:00,,,"Rue Raymond IV, Matabiau",Matabiau,Toulouse,31000,Occitania
10780325670,38.798761,0.085586,Correos,,,,,Carrer de les Tretze Roses,,Dénia,03749,Alicante
10781247350,43.186915,-2.467774,Correos,,,,,"Jardiñeta kalea, Otaola-Kiñarra",Otaola-Kiñarra,Éibar,20600,Guipúzcoa
10782751521,39.483871,-6.584886,Correos,,,,,Plaza de la Constitución 16,,Arroyo de la Luz,10900,Cáceres
10783326474,43.169015,-0.231499,Correos,,,,,Rue des Pyrénées,,Coarraze,64800,Nueva Aquitania
10794097387,40.129627,-8.85832,Correos,,Mo-Fr 16:45,,,"Rua das Canas, Gala",Gala,Figueira da Foz,3090-723,
10794391391,41.155121,-8.609387,Correos,,,,,"Rua de João das Regras, Zona Histórica do Porto",Zona Histórica do Porto,Oporto,4000-291,
10795079207,41.311142,-2.98191,Correos,,,,,Calle La Fuente,,Retortillo de Soria,42315,Soria
10795792684,42.075221,2.506657,Correos,,,,,Travessera del Roser,,Sant Feliu de Pallerols,17174,Gerona
10796145027,39.657188,-8.825179,Correos,,Mo-Fr 17:00,,,"Praça Dom João I, Urbanização do Pinhal Manso",Urbanização do Pinhal Manso,Batalha,2440-104,
10800181242,42.675998,2.908223,Correos,,,,,"Rue de les Cluses, Moulin à Vent",Moulin à Vent,Perpiñán,66100,Occitania
10801004759,41.117568,1.239344,Correos,,,,,"Carrer Cardenal Vidal i Barraquer, els Quatre Garrofers",els Quatre Garrofers,Tarragona,43005,Tarragona
10803087712,40.395123,-5.254604,Correos,,,,,Calle Mayor,,San Juan de Gredos,,Ávila
10804538584,38.787998,-0.298725,Correos,,Mo-Sa,,,Plaça de Sant Francesc,,Planes,03812,Alicante
10805363635,43.12363,2.992468,Correos,,Mo-Sa 09:30,,,Place Juin 1907,,Bages,11100,Occitania
10808988083,41.05115,-4.469494,Correos,,,,,Sexmo de la Trinidad,Sexmo de la Trinidad,Melque de Cercos,40444,Segovia
10810936019,37.682473,-7.072989,Correos,,,,,Calle Doña Ramona Domínguez,,El Cerro de Andévalo,,Huelva
10811471398,41.378189,2.135009,Correos,,Mo-Fr 13:00,,,"Carrer de Galileu, Sants-Montjuïc",Sants-Montjuïc,Barcelona,08014,Barcelona
10814126222,28.073455,-16.556482,Correos,,Mo-Fr 13:00,,,"Avenida Santa Cruz, San Isidro",San Isidro,Granadilla de Abona,38611,Santa Cruz de Tenerife
10814144247,40.048391,-7.184264,Correos,,,,,EN 332,,Idanha-a-Nova,,
10814287362,28.239594,-16.840493,Correos,,Mo-Fr 13:00,,,"Avenida Quinto Centenario, Puerto Santiago",Puerto Santiago,Santiago del Teide,38683,Santa Cruz de Tenerife
10814484641,28.178746,-17.266407,Correos,,Mo-Fr 11:30; Sa 10:30,,,GM-1,,Rosa de las Piedras,,Santa Cruz de Tenerife
10815575902,38.791746,-9.380389,Correos,,,,,"Largo do Adro, São Pedro de Penaferrim",São Pedro de Penaferrim,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",2710-507,
10816279882,41.144797,0.82061,Correos,,,,,Carrer de Miquel Barceló,,Falset,43730,Tarragona
10816742274,43.611351,4.475817,Correos,,Mo-Fr 09:00; Sa 09:30,,,Rue des Peupliers Blancs,,Arles,13200,Provenza-Alpes-Costa Azul
10822732158,43.22822,3.135874,Correos,,,,,"Rue de la Poste, La Rouquette",La Rouquette,Fleury,11560,Occitania
10824068509,41.267559,1.986814,Correos,,,,,"Passeig de la Marina, la Pineda",la Pineda,Castelldefels,08860,Barcelona
10824607017,43.687637,3.866925,Correos,,,,,Rue des Albizzias,,Prades-le-Lez,34730,Occitania
10830608189,42.93094,2.909072,Correos,,,,,"Rue du Quartier Neuf, La Condamine",La Condamine,Feuilla,11510,Occitania
10831587420,41.395389,2.147924,Correos,,,,,"Carrer de Muntaner, Sarrià - Sant Gervasi",Sarrià - Sant Gervasi,Barcelona,08006,Barcelona
10834221241,36.192918,-5.919243,Correos,,,,,"Avenida de la Mar, Residencial Las Pérgolas",Residencial Las Pérgolas,Barbate,11160,Cádiz
10836600086,41.111626,1.253195,Correos,,Mo-Fr 17:00,,,"Carrer del Comerç, els Quatre Garrofers",els Quatre Garrofers,Tarragona,43004,Tarragona
10836624017,41.110563,1.249781,Correos,,,,,"Carrer Reial, els Quatre Garrofers",els Quatre Garrofers,Tarragona,43004,Tarragona
10844646251,28.188767,-17.193897,Correos,,Mo-Sa,,,Calle del Pintor Aguiar,,Agulo Gomera,38830,Santa Cruz de Tenerife
10844646257,28.186666,-17.195661,Correos,,Mo-Fr 11:00,,,GM-1,,Agulo Gomera,38830,Santa Cruz de Tenerife
10846294474,43.599057,3.902315,Correos,,,,,"Véloligne 4, Port Marianne",Port Marianne,Montpellier,34965,Occitania
10847051591,41.725213,1.824332,Correos,,,,,"Plaça Sant Domènec, Barri Antic",Barri Antic,Manresa,08241,Barcelona
10848299060,43.710913,-0.838518,Correos,,Mo-Fr 08:30; Sa 08:30,,,Rue de Verdun,,Montfort-en-Chalosse,40380,Nueva Aquitania
10850320894,43.74986,-0.75032,Correos,,,,,"Rue Saint-Vincent-de-Paul, Gites du Vieux-Port",Gites du Vieux-Port,Mugron,40250,Nueva Aquitania
10852786971,43.175729,3.186223,Correos,,,,,"Avenue Pierre Brossolette, Pleine-Vue-sur-Mer",Pleine-Vue-sur-Mer,Saint-Pierre-la-Mer,11560,Occitania
10856130796,43.406251,3.699209,Correos,,,,,Rue Pierre Semard,,Sète,34200,Occitania
10861386783,39.79905,-3.942968,Correos,,,,,Calle Curato 2,,Nambroca,45190,Toledo
10861970209,36.598512,-4.531248,Correos,,,,,"Calle Roberto Olid, Arroyo de la Miel",Arroyo de la Miel,Arroyo de la Miel-Benalmádena Costa,29631,Málaga
10865941224,42.628957,3.034846,Correos,,,,,"Boulevard Aristide Maillol, Résidence Le Dauphin",Résidence Le Dauphin,Saint-Cyprien,66750,Occitania
10871238083,39.518471,-0.409866,Correos,,,,,"Calle Major, Campolivar",Campolivar,Godella,46100,Valencia
10871238084,39.517056,-0.409976,Correos,,,,,"Calle Músic José Caballer, Campolivar",Campolivar,Godella,46100,Valencia
10875248266,36.249282,-5.325759,Correos,,,,,"Calle Dave Thomas, Terrazas de Alcaidesa",Terrazas de Alcaidesa,San Roque,11316,Cádiz
10875694761,42.51765,3.106325,Correos,,,,,"Quai Pierre Forgas, Résidence Méditerranée",Résidence Méditerranée,Port-Vendres,66660,Occitania
10876107814,36.808225,2.948085,Correos,,,,,"Avenue Kebladj Hamid, Hammamet",Hammamet,Aín Benian,16060,Argel
10876456527,42.810019,2.594952,Correos,,,,,Avenue Jean Jaurès,,Maury,66460,Occitania
10877240072,42.877204,3.046853,Correos,,Mo-Sa 09:00,,,Rue de la Nature,,Leucate,11370,Occitania
10878036661,43.509349,-0.386032,Correos,,,,,Route Départementale 944,,Méracq,64410,Nueva Aquitania
10878041626,42.866596,3.044041,Correos,,,,,"Avenue Pierre Racine, Les Voiles Blanches",Les Voiles Blanches,Leucate,11370,Occitania
10878065032,42.794164,-1.792022,Correos,,,,,Zaldualdea Plaza,,Echauri,31174,Navarra
10878089830,41.631703,-3.685976,Correos,,,,,Plaza Mayor,,Fuentespina,09471,Burgos
10878486700,43.459753,3.685017,Correos,,,,,Rue de la République,,Balaruc-le-Vieux,34540,Occitania
10878486701,43.460833,3.6866,Correos,,,,,Avenue de Montpellier,,Balaruc-le-Vieux,34540,Occitania
10879368897,38.706405,-9.231536,Correos,,,,,"Rua da Eira, Núcleo Urbano Histórico de Algés",Núcleo Urbano Histórico de Algés,Oeiras,1495-050,
10879378014,38.704507,-9.228633,Correos,,,,,"Rua Luís de Camões, Núcleo Urbano Histórico de Algés",Núcleo Urbano Histórico de Algés,Oeiras,1495,
10884422255,43.47404,3.677788,Correos,,,,,Avenue des Lauriers,,Poussan,34560,Occitania
10887454542,43.657176,2.047565,Correos,,,,,Route de Varagnes,,Serviès,81220,Occitania
10888177852,40.850442,-4.920775,Correos,,,,,Camino de Albornos,,Viñegra de Moraña,05309,Ávila
10900154159,43.111055,3.095645,Correos,,Mo-Fr 09:00; Sa 08:30,,,Passage Barberousse,,Gruissan,11430,Occitania
10900420026,42.741204,2.868497,Correos,,Mo-Sa 08:00,,,D 5g,,Perpiñán,66000,Occitania
10901351048,43.320241,-2.423002,Correos,,,,,Harategi kalea,,Ondarroa,48700,Vizcaya
10901461523,38.546901,-0.133517,Correos,,,,,"Calle del Capitán Cortés, Els Tolls - Aigüera Alta",Els Tolls - Aigüera Alta,Benidorm,03502,Alicante
10903731621,42.695161,2.876945,Correos,,,,,"Rue Georges Buffon, Saint-Assiscle",Saint-Assiscle,Perpiñán,66020,Occitania
10908386329,40.27024,-7.896011,Correos,,,,,Largo Marquesa de Pomares 1,,Pomares,3305-259,
10911592578,40.322642,-3.863844,Correos,,,,,"Calle Simón Hernández, Villafontana I",Villafontana I,Móstoles,28931,Comunidad de Madrid
10919502667,43.399453,2.427994,Correos,,,,,Rue de la Glacière,,Pradelles-Cabardès,11380,Occitania
10924111091,43.147402,-2.849378,Correos,,,,,Zubialde auzoa,,Ceberio,48148,Vizcaya
10925893175,40.313836,-3.837067,Correos,,,,,"Urbanización Parque Miraflores, Parque Miraflores",Parque Miraflores,Fuenlabrada,28942,Comunidad de Madrid
10925931435,42.985356,-4.146893,Correos,,,,,Plaza de Casimiro,,Campoo de Enmedio,39200,Cantabria
10928896828,39.971327,-6.378726,Correos,,,,,Plaza de Manolete,,Guijo de Galisteo,,Cáceres
10933565082,43.069484,1.192614,Correos,,Mo-Fr 09:30;Sa 09:00,,,Route de Sainte-Croix,,Montardit,09230,Occitania
10933888316,43.349988,3.237121,Correos,,,,,Avenue Auguste Albertini,,Béziers,34500,Occitania
10934590997,36.252378,-5.968971,Correos,,,,,"Avenida de Andalucía, Urbanización Alcazaba",Urbanización Alcazaba,Vejer de la Frontera,11150,Cádiz
10934980606,41.616234,2.662014,Correos,,,,,"Carrer de Sant Antoni, Parc de Calella",Parc de Calella,Calella,08370,Barcelona
10936216909,43.335613,2.311685,Correos,,,,,Place du Fort,,Villardonnel,11600,Occitania
10936662638,43.448975,3.61425,Correos,,Mo-Fr 11:00; Sa 09:00,,,Rue Conventionnel Barras,,Loupian,34140,Occitania
10936668662,42.755149,2.854043,Correos,,Mo-Fr 11:30; Sa 10:00,,,"Allée du Centre Culturel, Les Amandiers",Les Amandiers,Peyrestortes,66600,Occitania
10937313106,43.661642,4.017569,Correos,,,,,Rue du Contrôle,,Baillargues,34670,Occitania
10940574084,43.528798,-1.47849,Correos,,Mo-Sa 09:00,,,"Avenue Charles de Gaulle, Honteyres",Honteyres,Boucau,64340,Nueva Aquitania
10943623217,41.975541,2.824931,Correos,,,,,"Carrer del Carme, el Carme",el Carme,Gerona,17002,Gerona
10945885793,42.59522,-6.322541,Correos,,,,,Avenida de Santa Bárbara,,Torre del Bierzo,24370,León
10949445644,43.311342,2.564302,Correos,,,,,Rue Marcellin Albert,,Trausse,11160,Occitania
10949977499,42.86038,-8.540703,Correos,,,,,"Rúa do Castiñeiriño, O Paxonal",O Paxonal,Santiago de Compostela,15702,Galicia
10956757894,43.056423,2.962014,Correos,,,,,Rue du Premier Decembre 1790,,Sigean,11130,Occitania
10958205177,43.374313,2.531976,Correos,,,,,Rue du Lavoir,,Citou,11160,Occitania
10959368088,40.920031,-8.597928,Correos,,,,,Rua das Pedras,,Ovar,3885-123,
10963269449,36.603109,-4.538916,Correos,,Mo-Fr 13:00+,,,"Calle Aguamarina, Arroyo de la Miel",Arroyo de la Miel,Arroyo de la Miel-Benalmádena Costa,29631,Málaga
10965523828,40.38478,-3.655897,Correos,,,,,"Calle de Javier de Miguel, Puente de Vallecas",Puente de Vallecas,Madrid,28018,Comunidad de Madrid
10966983646,42.813929,3.027398,Correos,,,,,"Quai des Pyrénées, Delos",Delos,Le Barcarès,66420,Occitania
10968098042,43.342,3.227488,Correos,,,,,Rue Antoine Palazy,,Béziers,34500,Occitania
10970842250,43.338064,3.20745,Correos,,,,,Impasse Antoine Barrau,,Béziers,34500,Occitania
10971038644,43.207839,-0.905844,Correos,,Mo-Fr 09:00; Sa 09:00,,,Route d'Ordiarp,,Garindein,64130,Nueva Aquitania
10972943807,42.346469,1.802707,Correos,,,,,Carrer de la Pujada del Molí,,Bellver de Cerdanya,25721,Lérida
10973854872,28.062176,-16.73104,Correos,,24/7,,,"Avenida Rafael Puig Lluvina, Playa de las Américas",Playa de las Américas,Arona,38650,Santa Cruz de Tenerife
10974019982,28.070762,-16.731665,Correos,,,,,"Avenida Rafael Puig Lluvina, San Eugenio Bajo",San Eugenio Bajo,Adeje,38660,Santa Cruz de Tenerife
10974293175,43.371745,3.247854,Correos,,,,,"Rue Pierre et Marie Curie, Puech Estève",Puech Estève,Boujan-sur-Libron,34760,Occitania
10977455472,43.44186,3.67933,Correos,,Mo-Sa 09:00,,,Avenue du Port,,Balaruc-les-Bains,34540,Occitania
10977671087,41.986664,2.821814,Correos,,Mo-Fr 13:00,,,"Avinguda de Ramon Folch, Eixample",Eixample,Gerona,17001,Gerona
10977707383,42.541407,2.919479,Correos,,Mo-Fr 09:00; Sa 08:00,,,"Rue Jean Jaurès, Le Château d'Eau",Le Château d'Eau,Saint-Génis-des-Fontaines,66740,Occitania
10977709582,43.130699,-1.672046,Correos,,,,,Plaza Mercado,,Santesteban,31740,Navarra
10981526502,43.447336,2.986206,Correos,,,,,Grand Rue,,Prades-sur-Vernazobre,34360,Occitania
10982464652,43.189932,-0.941491,Correos,,Mo-Sa 09:00,,,Route de Garindein,,Ordiarp,64130,Nueva Aquitania
10984440709,42.355541,1.444373,Correos,,,,,Camí de Sant Sebastià,,Seo de Urgel,25710,Lérida
10989765892,43.148725,-0.451116,Correos,,,,,Chemin de Bernis,,Buzy,64260,Nueva Aquitania
10991622516,43.261313,2.943954,Correos,,Mo-Fr 09:00; Sa 08:30,,,Avenue Marcellin Albert,,Sallèles-d'Aude,11590,Occitania
10991685409,43.28736,2.963827,Correos,,Mo-Fr 09:00; Sa 08:30,,,Rue Ovillius,,Ouveillan,11590,Occitania
10991846770,43.31619,2.870486,Correos,,Mo-Fr 09:00; Sa 08:30,,,"D 26, Les Ieres",Les Ieres,Bize-Minervois,11120,Occitania
10992273931,43.202069,-0.93902,Correos,,,,,Route Larregi,,Ordiarp,64130,Nueva Aquitania
10992337163,41.115296,1.24966,Correos,,Mo-Su 13:00,,,"Plaça Corsini 6, els Quatre Garrofers",els Quatre Garrofers,Tarragona,43001,Tarragona
10994533040,40.982506,-4.203846,Correos,,,,,"Calle Real 11, Urbanización Cueva del Gato",Urbanización Cueva del Gato,Hontanares de Eresma,40490,Segovia
10995555465,42.575802,-1.281256,Correos,,,,,Plaza de los Fueros,,Sangüesa,31400,Navarra
10997408749,43.19633,-0.96592,Correos,,Mo-Sa 09:00,,,Arrabotüko bidea,,Musculdy,64130,Nueva Aquitania
11002965769,43.266158,2.904552,Correos,,Mo-Fr 09:00; Sa 08:30,,,Chemin de Halage,,Saint-Nazaire-d'Aude,11120,Occitania
11005835658,41.604506,2.539737,Correos,,,,,"Torrent d'en Puig, el Barri del Migdia",el Barri del Migdia,Arenys de Munt,08358,Barcelona
11005844141,43.233702,1.574626,Correos,,Mo-Sa 09:00,,,Rue Jacques Fournier,,Saverdun,09700,Occitania
11007891910,42.285545,-8.608604,Correos,,,,,"Praza Santiago Apóstolo, A Picota",A Picota,Redondela,36800,Pontevedra
11008338269,41.15131,1.097816,Correos,,,,,"Avinguda dels Països Catalans, Mare Molas",Mare Molas,Reus,43202,Tarragona
11008612401,43.724956,-0.324073,Correos,,,,,Place de la Mairie,,Duhort-Bachen,40800,Nueva Aquitania
11010844798,43.279447,2.459076,Correos,,,,,"Impasse du Clocher, les Escanals",les Escanals,Villarzel-Cabardès,11600,Occitania
